contestacao_id,pedido_id,data_pedido,mes,cliente_hash,loja_id,cidade,categoria_loja,motivo,relato_cliente,relato_ausente,itens_pedido,itens_contestados,percentual_itens_contestados,selecao_completa,foto_anexada,idade_conta_dias,contestacoes_60d,recorrencia_alta,evidencia_incompativel,cluster_conta,conta_relacionada,status_resposta_loja,sem_resposta_loja,rota_decisao,decisao_final,valor_pedido,valor_reembolso,valor_alto,score_regra,faixa_risco,exposicao_confirmada,exposicao_potencial
CON00942,PED009953,2025-02-23,2025-02,anon_dd3a490076,LOJ0447,Campinas,Mercado,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,2,1,0.5,0,1,1065,1,0,1,,0,respondida,0,autoaprovada,aprovada,144.02,49.52,0,14,intermediario,0,0.0
CON00952,PED018565,2025-02-23,2025-02,anon_1b01f1f849,LOJ0386,Sorocaba,Restaurante,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,6,3,0.5,0,0,308,1,0,0,,0,sem_resposta,1,revisao_manual,negada,77.99,0.0,0,16,intermediario,0,0.0
CON00973,PED010205,2025-02-23,2025-02,anon_7cb870b806,LOJ0084,Campinas,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,6,3,0.5,0,1,1273,0,0,0,,0,respondida,0,autoaprovada,aprovada,102.62,76.77,0,-8,baixo,0,0.0
CON00993,PED010137,2025-02-23,2025-02,anon_52cc1f350b,LOJ0434,Campinas,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,5,3,0.6,0,0,1776,0,0,0,,0,respondida,0,autoaprovada,aprovada,81.42,51.47,0,0,baixo,0,0.0
CON01081,PED016919,2025-02-23,2025-02,anon_105c089428,LOJ0004,Sorocaba,Restaurante,produto_avariado,O produto chegou danificado dentro da sacola.,0,4,3,0.75,0,0,1965,2,0,1,,0,respondida,0,autoaprovada,aprovada,188.89,75.87,0,22,intermediario,1,75.87
CON01084,PED014624,2025-02-23,2025-02,anon_edbc5e9a00,LOJ0276,São Paulo,Restaurante,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,7,3,0.42857142857142855,0,0,708,1,0,0,,0,sem_resposta,1,revisao_manual,aprovada,117.45,109.24,1,24,intermediario,0,0.0
CON01088,PED016047,2025-02-23,2025-02,anon_96c89d99ee,LOJ0014,Campinas,Restaurante,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,4,1,0.25,0,1,2257,1,0,0,,0,respondida,0,autoaprovada,aprovada,83.21,75.19,0,-8,baixo,0,0.0
CON01115,PED013722,2025-02-23,2025-02,anon_ccde5b5ca3,LOJ0006,Santos,Restaurante,produto_avariado,A embalagem chegou aberta e o produto estava avariado.,0,2,1,0.5,0,0,2243,5,1,0,,0,respondida,0,revisao_manual,aprovada,107.8,76.79,0,20,intermediario,1,76.79
CON01130,PED014457,2025-02-23,2025-02,anon_ddb91ce251,LOJ0298,Campinas,Farmácia,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,2,1,0.5,0,1,426,0,0,0,GRP082,1,respondida,0,autoaprovada,aprovada,163.04,127.78,1,14,intermediario,1,127.78
CON01162,PED017060,2025-02-23,2025-02,anon_a1e807f156,LOJ0177,Campinas,Farmácia,nao_entregue,O pedido não chegou no endereço informado.,0,5,1,0.2,0,0,1984,2,0,0,,0,sem_resposta,1,autoaprovada,aprovada,114.86,95.54,0,16,intermediario,0,0.0
CON01205,PED015585,2025-02-23,2025-02,anon_4c29973346,LOJ0070,Campinas,Restaurante,nao_entregue,"Consta entrega concluída, porém nada foi recebido.",0,2,1,0.5,0,1,1065,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,50.93,44.01,0,8,baixo,0,0.0
CON01231,PED017621,2025-02-23,2025-02,anon_aada768c4b,LOJ0303,Campinas,Mercado,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,2,2,1.0,1,1,705,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,77.45,61.37,0,33,alto,1,61.37
CON01238,PED011392,2025-02-23,2025-02,anon_41d69cb773,LOJ0449,Campinas,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,2,1,0.5,0,1,671,3,1,0,,0,sem_resposta,1,negada_ou_retirada,negada,53.26,0.0,0,28,intermediario,0,0.0
CON01263,PED013709,2025-02-23,2025-02,anon_1176f1942b,LOJ0291,Sorocaba,Restaurante,qualidade,A qualidade não correspondeu ao que foi anunciado.,0,3,1,0.3333333333333333,0,1,347,0,0,0,,0,respondida,0,autoaprovada,aprovada,73.33,67.21,0,-8,baixo,0,0.0
CON01266,PED012569,2025-02-23,2025-02,anon_28e265a444,LOJ0148,São Paulo,Restaurante,produto_avariado,O produto chegou danificado dentro da sacola.,0,2,1,0.5,0,0,2398,2,0,0,,0,respondida,0,autoaprovada,aprovada,131.74,104.39,1,8,baixo,0,0.0
CON01282,PED018320,2025-02-23,2025-02,anon_35f887632e,LOJ0234,São Paulo,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,2,1,0.5,0,0,538,0,0,0,,0,respondida,0,autoaprovada,aprovada,82.15,47.22,0,0,baixo,0,0.0
CON01292,PED012895,2025-02-23,2025-02,anon_33087e7ab7,LOJ0141,Sorocaba,Restaurante,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,6,2,0.3333333333333333,0,1,499,1,0,0,GRP072,1,respondida,0,autoaprovada,aprovada,136.13,103.77,1,14,intermediario,0,0.0
CON01304,PED009519,2025-02-23,2025-02,anon_7d47c34fb5,LOJ0262,Campinas,Restaurante,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,4,2,0.5,0,1,2176,2,0,0,GRP027,1,respondida,0,autoaprovada,aprovada,80.43,63.46,0,6,baixo,0,0.0
CON01367,PED015600,2025-02-23,2025-02,anon_0a83922ee6,LOJ0141,Sorocaba,Farmácia,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,2,1,0.5,0,1,1290,0,0,0,,0,respondida,0,autoaprovada,aprovada,109.53,74.87,0,-8,baixo,0,0.0
CON01415,PED015252,2025-02-23,2025-02,anon_d4402d9284,LOJ0305,Campinas,Restaurante,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,2,1,0.5,0,0,1188,2,0,0,,0,respondida,0,negada_ou_retirada,negada,53.03,0.0,0,0,baixo,0,0.0
CON01426,PED018409,2025-02-23,2025-02,anon_254f8feb70,LOJ0290,São Paulo,Restaurante,produto_avariado,O produto chegou danificado dentro da sacola.,0,7,2,0.2857142857142857,0,1,454,1,0,0,,0,respondida,0,autoaprovada,aprovada,107.32,85.0,0,-8,baixo,0,0.0
CON00697,PED013573,2025-02-24,2025-02,anon_2afe0d6873,LOJ0369,Santos,Mercado,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,2,1,0.5,0,1,50,5,1,0,,0,respondida,0,negada_ou_retirada,negada,78.12,0.0,0,12,baixo,0,0.0
CON00700,PED018120,2025-02-24,2025-02,anon_a18ad78597,LOJ0414,São Paulo,Mercado,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,6,1,0.16666666666666666,0,1,831,4,1,0,,0,sem_resposta,1,negada_ou_retirada,negada,40.92,0.0,0,28,intermediario,0,0.0
CON00765,PED013943,2025-02-24,2025-02,anon_b88787f342,LOJ0337,Sorocaba,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,6,1,0.16666666666666666,0,0,2100,1,0,0,,0,respondida,0,revisao_manual,negada,45.42,0.0,0,0,baixo,0,0.0
CON00785,PED011052,2025-02-24,2025-02,anon_c08b8c4bd2,LOJ0450,Santos,Mercado,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,4,2,0.5,0,1,550,1,0,0,,0,sem_resposta,1,negada_ou_retirada,negada,58.82,0.0,0,8,baixo,0,0.0
CON00825,PED012917,2025-02-24,2025-02,anon_b292e825ed,LOJ0322,Santos,Farmácia,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,2,1,0.5,0,1,689,6,1,0,,0,sem_resposta,1,autoaprovada,aprovada,59.44,34.33,0,28,intermediario,1,34.33
CON00833,PED016210,2025-02-24,2025-02,anon_00f9d6dbc6,LOJ0372,São Paulo,Restaurante,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,7,2,0.2857142857142857,0,0,1861,1,0,0,,0,respondida,0,autoaprovada,aprovada,93.71,65.0,0,0,baixo,0,0.0
CON00856,PED013351,2025-02-24,2025-02,anon_f91b7dd4af,LOJ0417,Campinas,Farmácia,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,5,1,0.2,0,1,1310,0,0,0,,0,respondida,0,autoaprovada,aprovada,203.48,179.85,1,0,baixo,0,0.0
CON00872,PED013547,2025-02-24,2025-02,anon_3c3ea0500d,LOJ0204,São Paulo,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,4,2,0.5,0,0,853,1,0,0,GRP092,1,respondida,0,autoaprovada,aprovada,81.94,73.03,0,14,intermediario,0,0.0
CON00873,PED009656,2025-02-24,2025-02,anon_0b159caeaa,LOJ0061,São Paulo,Farmácia,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,5,2,0.4,0,1,38,0,0,0,,0,respondida,0,autoaprovada,aprovada,159.93,65.79,0,-8,baixo,0,0.0
CON00897,PED011950,2025-02-24,2025-02,anon_13b6855b49,LOJ0044,São Paulo,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,4,1,0.25,0,1,1320,0,0,1,,0,respondida,0,negada_ou_retirada,retirada,125.58,0.0,0,14,intermediario,0,0.0
CON00907,PED012350,2025-02-24,2025-02,anon_cd5182eba7,LOJ0074,Sorocaba,Restaurante,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,4,4,1.0,1,0,2260,1,0,0,,0,respondida,0,revisao_manual,aprovada,87.61,81.25,0,25,intermediario,0,0.0
CON00921,PED013047,2025-02-24,2025-02,anon_22cf4cca8a,LOJ0169,São Paulo,Restaurante,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,7,3,0.42857142857142855,0,1,1284,1,0,0,,0,sem_resposta,1,negada_ou_retirada,negada,123.39,0.0,0,8,baixo,0,0.0
CON00938,PED016679,2025-02-24,2025-02,anon_aefd2d24c7,LOJ0330,São Paulo,Restaurante,nao_entregue,"Consta entrega concluída, porém nada foi recebido.",0,3,1,0.3333333333333333,0,0,1614,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,82.78,60.07,0,16,intermediario,0,0.0
CON00979,PED017372,2025-02-24,2025-02,anon_eeef4968ae,LOJ0189,Campinas,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,7,6,0.8571428571428571,0,0,360,0,0,0,,0,respondida,0,autoaprovada,aprovada,80.95,48.03,0,0,baixo,0,0.0
CON00986,PED010339,2025-02-24,2025-02,anon_d8e37496b1,LOJ0102,São Paulo,Farmácia,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,4,1,0.25,0,1,1840,0,0,0,GRP040,1,respondida,0,negada_ou_retirada,negada,97.53,0.0,0,6,baixo,0,0.0
CON01043,PED018478,2025-02-24,2025-02,anon_5cf5bbf44f,LOJ0284,São Paulo,Restaurante,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,4,4,1.0,1,1,2275,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,57.21,48.18,0,33,alto,0,0.0
CON01153,PED011700,2025-02-24,2025-02,anon_81f13c46fa,LOJ0254,Campinas,Restaurante,nao_entregue,O pedido não chegou no endereço informado.,0,3,2,0.6666666666666666,0,1,2391,0,0,0,,0,respondida,0,negada_ou_retirada,retirada,43.94,0.0,0,-8,baixo,0,0.0
CON01156,PED013209,2025-02-24,2025-02,anon_f042071e4a,LOJ0260,Campinas,Restaurante,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,2,2,1.0,1,1,48,0,0,0,,0,respondida,0,autoaprovada,aprovada,109.13,71.22,0,17,intermediario,0,0.0
CON01160,PED009216,2025-02-24,2025-02,anon_9eaae308c1,LOJ0191,Campinas,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,3,2,0.6666666666666666,0,1,429,0,0,0,,0,respondida,0,autoaprovada,aprovada,85.78,72.09,0,-8,baixo,0,0.0
CON01178,PED013392,2025-02-24,2025-02,anon_305670e3d3,LOJ0274,São Paulo,Restaurante,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,2,1,0.5,0,1,710,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,76.25,39.99,0,8,baixo,0,0.0
CON01198,PED017285,2025-02-24,2025-02,anon_85af33cbba,LOJ0351,Sorocaba,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,5,2,0.4,0,1,499,0,0,0,GRP070,1,respondida,0,revisao_manual,aprovada,122.33,89.45,0,6,baixo,0,0.0
CON01276,PED016225,2025-02-24,2025-02,anon_41d3b2c107,LOJ0374,São Paulo,Pet Shop,qualidade,A qualidade não correspondeu ao que foi anunciado.,0,2,1,0.5,0,1,1951,1,0,0,GRP059,1,respondida,0,autoaprovada,aprovada,201.27,180.5,1,14,intermediario,0,0.0
CON01293,PED016549,2025-02-24,2025-02,anon_ae7533e9dc,LOJ0401,Campinas,Pet Shop,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,5,1,0.2,0,1,2041,1,0,0,,0,respondida,0,negada_ou_retirada,negada,59.22,0.0,0,-8,baixo,0,0.0
CON01308,PED014708,2025-02-24,2025-02,anon_022ec16d3f,LOJ0367,São Paulo,Farmácia,item_faltante,Não recebi todos os itens que estavam na nota.,0,7,7,1.0,1,0,2041,5,1,0,,0,sem_resposta,1,negada_ou_retirada,retirada,80.22,0.0,0,61,alto,0,0.0
CON01348,PED011719,2025-02-24,2025-02,anon_a389cdeabc,LOJ0050,Campinas,Farmácia,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,7,6,0.8571428571428571,0,1,787,0,0,0,,0,sem_resposta,1,revisao_manual,negada,114.68,0.0,0,8,baixo,0,0.0
CON01350,PED011637,2025-02-24,2025-02,anon_904930070e,LOJ0062,Campinas,Restaurante,nao_entregue,O pedido não chegou no endereço informado.,0,4,1,0.25,0,1,1112,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,76.81,56.27,0,8,baixo,0,0.0
CON01374,PED009443,2025-02-24,2025-02,anon_3038b876fc,LOJ0351,São Paulo,Restaurante,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,2,1,0.5,0,1,187,2,0,0,,0,respondida,0,autoaprovada,aprovada,78.05,44.53,0,-8,baixo,0,0.0
CON01381,PED015754,2025-02-24,2025-02,anon_ad305988c5,LOJ0143,São Paulo,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,2,1,0.5,0,0,1149,0,0,0,GRP013,1,respondida,0,autoaprovada,aprovada,116.42,84.56,0,14,intermediario,0,0.0
CON01386,PED017583,2025-02-24,2025-02,anon_b4ec03e904,LOJ0450,Campinas,Restaurante,nao_entregue,O pedido não chegou no endereço informado.,0,7,7,1.0,1,1,897,1,0,0,GRP069,1,respondida,0,autoaprovada,aprovada,124.76,99.82,1,39,alto,1,99.82
CON01405,PED016929,2025-02-24,2025-02,anon_bf83b4ff87,LOJ0258,Campinas,Restaurante,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,2,1,0.5,0,0,2041,0,0,0,,0,respondida,0,revisao_manual,aprovada,139.54,66.12,0,0,baixo,0,0.0
CON01421,PED009625,2025-02-24,2025-02,anon_65280b14ad,LOJ0036,Santos,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,5,5,1.0,1,1,1333,1,0,0,,0,respondida,0,autoaprovada,aprovada,83.55,56.9,0,17,intermediario,0,0.0
CON00707,PED011692,2025-02-25,2025-02,anon_f8dcb8ad95,LOJ0254,Campinas,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,7,6,0.8571428571428571,0,1,200,1,0,0,,0,respondida,0,negada_ou_retirada,negada,119.61,0.0,0,-8,baixo,0,0.0
CON00735,PED010709,2025-02-25,2025-02,anon_2e25a02982,LOJ0431,Sorocaba,Pet Shop,produto_avariado,O produto chegou danificado dentro da sacola.,0,2,2,1.0,1,0,1810,0,0,0,,0,respondida,0,revisao_manual,aprovada,117.48,97.13,0,25,intermediario,0,0.0
CON00756,PED012940,2025-02-25,2025-02,anon_c5168d5348,LOJ0223,Santos,Restaurante,qualidade,A qualidade não correspondeu ao que foi anunciado.,0,7,4,0.5714285714285714,0,0,1012,0,0,1,,0,respondida,0,autoaprovada,aprovada,81.84,53.57,0,22,intermediario,0,0.0
CON00778,PED013233,2025-02-25,2025-02,anon_9044de6aeb,LOJ0325,São Paulo,Restaurante,nao_entregue,O pedido não chegou no endereço informado.,0,2,1,0.5,0,1,294,1,0,1,,0,sem_resposta,1,autoaprovada,aprovada,81.62,48.17,0,30,alto,0,0.0
CON00787,PED015265,2025-02-25,2025-02,anon_4f20c3c3ba,LOJ0165,São Paulo,Restaurante,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,3,2,0.6666666666666666,0,1,1236,0,0,0,,0,respondida,0,autoaprovada,aprovada,105.17,100.27,1,0,baixo,0,0.0
CON00849,PED014697,2025-02-25,2025-02,anon_6e3a8f7d6b,LOJ0313,São Paulo,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,3,3,1.0,1,1,1769,0,0,0,GRP117,1,respondida,0,revisao_manual,negada,52.92,0.0,0,31,alto,0,0.0
CON00879,PED016113,2025-02-25,2025-02,anon_ca395804b0,LOJ0162,Campinas,Restaurante,produto_avariado,O produto chegou danificado dentro da sacola.,0,3,2,0.6666666666666666,0,1,178,0,0,0,,0,respondida,0,autoaprovada,aprovada,129.84,107.33,1,0,baixo,0,0.0
CON00891,PED017184,2025-02-25,2025-02,anon_3c808a4e70,LOJ0288,Campinas,Mercado,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,4,3,0.75,0,1,679,4,1,0,GRP103,1,respondida,0,revisao_manual,aprovada,112.32,99.76,1,34,alto,0,0.0
CON00939,PED018846,2025-02-25,2025-02,anon_a1c6dc2e0b,LOJ0143,São Paulo,Restaurante,qualidade,A qualidade não correspondeu ao que foi anunciado.,0,7,7,1.0,1,0,690,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,190.84,162.45,1,49,alto,1,162.45
CON00988,PED009903,2025-02-25,2025-02,anon_bf282d3c34,LOJ0414,São Paulo,Mercado,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,2,1,0.5,0,1,2359,0,0,0,,0,sem_resposta,1,revisao_manual,negada,76.04,0.0,0,8,baixo,0,0.0
CON00989,PED013189,2025-02-25,2025-02,anon_aea25e75b0,LOJ0166,São Paulo,Farmácia,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,7,4,0.5714285714285714,0,1,2315,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,79.82,57.59,0,8,baixo,0,0.0
CON01045,PED013129,2025-02-25,2025-02,anon_d7e0bf2b45,LOJ0200,Campinas,Restaurante,nao_entregue,"Consta entrega concluída, porém nada foi recebido.",0,5,4,0.8,0,0,1004,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,141.66,136.12,1,24,intermediario,0,0.0
CON01117,PED015523,2025-02-25,2025-02,anon_b7847dae77,LOJ0044,São Paulo,Pet Shop,qualidade,A qualidade não correspondeu ao que foi anunciado.,0,4,1,0.25,0,1,1743,0,0,0,,0,respondida,0,autoaprovada,aprovada,73.49,38.12,0,-8,baixo,0,0.0
CON01133,PED009582,2025-02-25,2025-02,anon_0e69094547,LOJ0075,São Paulo,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,3,1,0.3333333333333333,0,1,2038,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,92.86,41.92,0,8,baixo,0,0.0
CON01200,PED010604,2025-02-25,2025-02,anon_c693dbe8dc,LOJ0153,Campinas,Restaurante,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,4,4,1.0,1,1,2129,2,0,0,,0,respondida,0,autoaprovada,aprovada,115.3,52.59,0,17,intermediario,0,0.0
CON01213,PED018604,2025-02-25,2025-02,anon_6fbb1e54c8,LOJ0391,Santos,Farmácia,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,2,1,0.5,0,1,1574,6,1,0,,0,respondida,0,negada_ou_retirada,negada,100.27,0.0,0,12,baixo,0,0.0
CON01218,PED013092,2025-02-25,2025-02,anon_c64f25c758,LOJ0063,Sorocaba,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,3,2,0.6666666666666666,0,1,1040,1,0,0,,0,respondida,0,revisao_manual,aprovada,71.05,54.12,0,-8,baixo,0,0.0
CON01228,PED014336,2025-02-25,2025-02,anon_df5205733d,LOJ0345,Santos,Restaurante,qualidade,A qualidade não correspondeu ao que foi anunciado.,0,3,3,1.0,1,1,1885,2,0,0,,0,respondida,0,autoaprovada,aprovada,87.62,52.85,0,17,intermediario,0,0.0
CON01252,PED013077,2025-02-25,2025-02,anon_ed6ffc8bd5,LOJ0165,São Paulo,Restaurante,qualidade,O produto estava com aparência ruim quando chegou.,0,6,2,0.3333333333333333,0,0,1061,1,0,0,,0,respondida,0,autoaprovada,aprovada,79.94,58.73,0,0,baixo,0,0.0
CON01260,PED013412,2025-02-25,2025-02,anon_01a1bbd886,LOJ0442,Campinas,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,6,5,0.8333333333333334,0,1,1827,2,0,0,,0,respondida,0,autoaprovada,aprovada,101.57,95.7,0,-8,baixo,0,0.0
CON01283,PED014960,2025-02-25,2025-02,anon_1e5ea4b11c,LOJ0220,Sorocaba,Mercado,nao_entregue,"Consta entrega concluída, porém nada foi recebido.",0,3,1,0.3333333333333333,0,1,1049,6,1,0,,0,respondida,0,autoaprovada,aprovada,104.96,73.02,0,12,baixo,0,0.0
CON01310,PED017297,2025-02-25,2025-02,anon_00d716a43d,LOJ0091,Campinas,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,2,1,0.5,0,1,1355,0,0,0,,0,respondida,0,autoaprovada,aprovada,64.37,59.21,0,-8,baixo,0,0.0
CON01324,PED018539,2025-02-25,2025-02,anon_41438c9756,LOJ0001,Sorocaba,Mercado,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,3,2,0.6666666666666666,0,1,63,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,88.5,63.95,0,8,baixo,0,0.0
CON01365,PED015222,2025-02-25,2025-02,anon_9fc30daa02,LOJ0264,Campinas,Restaurante,produto_avariado,O produto chegou danificado dentro da sacola.,0,2,1,0.5,0,1,1589,1,0,0,,0,respondida,0,autoaprovada,aprovada,88.67,19.59,0,-8,baixo,0,0.0
CON01382,PED014033,2025-02-25,2025-02,anon_6f82907504,LOJ0256,Campinas,Restaurante,nao_entregue,"Consta entrega concluída, porém nada foi recebido.",0,6,3,0.5,0,1,55,0,0,1,,0,respondida,0,revisao_manual,aprovada,109.37,100.23,1,22,intermediario,0,0.0
CON01394,PED010965,2025-02-25,2025-02,anon_1600391cfc,LOJ0102,São Paulo,Restaurante,nao_entregue,O pedido não chegou no endereço informado.,0,5,1,0.2,0,1,1942,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,98.03,42.54,0,8,baixo,0,0.0
CON01420,PED018040,2025-02-25,2025-02,anon_13902b9d1d,LOJ0042,Santos,Mercado,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,4,4,1.0,1,0,635,0,0,0,,0,respondida,0,autoaprovada,aprovada,112.82,53.23,0,25,intermediario,0,0.0
CON01438,PED012891,2025-02-25,2025-02,anon_6c44fcbecc,LOJ0351,Campinas,Restaurante,nao_entregue,O pedido não chegou no endereço informado.,0,2,1,0.5,0,1,588,2,0,0,,0,sem_resposta,1,autoaprovada,aprovada,122.21,59.97,0,8,baixo,0,0.0
CON00702,PED010191,2025-02-26,2025-02,anon_9fe36a6b02,LOJ0034,Santos,Restaurante,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,3,3,1.0,1,1,1211,2,0,0,,0,respondida,0,autoaprovada,aprovada,125.33,115.49,1,25,intermediario,0,0.0
CON00717,PED010433,2025-02-26,2025-02,anon_d6b127e9ba,LOJ0214,São Paulo,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,6,4,0.6666666666666666,0,1,2290,1,0,0,,0,respondida,0,autoaprovada,aprovada,70.85,60.62,0,-8,baixo,0,0.0
CON00761,PED015502,2025-02-26,2025-02,anon_bbf6314f88,LOJ0140,São Paulo,Farmácia,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,4,2,0.5,0,1,1038,0,0,0,,0,sem_resposta,1,revisao_manual,aprovada,128.91,94.27,0,8,baixo,0,0.0
CON00788,PED015018,2025-02-26,2025-02,anon_60079ca4b3,LOJ0381,Sorocaba,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,7,2,0.2857142857142857,0,1,2079,0,0,0,,0,respondida,0,revisao_manual,negada,55.5,0.0,0,-8,baixo,0,0.0
CON00858,PED015633,2025-02-26,2025-02,anon_77478dd3a0,LOJ0148,Campinas,Restaurante,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,3,2,0.6666666666666666,0,1,1603,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,85.83,63.2,0,8,baixo,1,63.2
CON00865,PED010830,2025-02-26,2025-02,anon_aba17365f3,LOJ0073,São Paulo,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,2,1,0.5,0,1,1278,0,0,0,,0,respondida,0,autoaprovada,aprovada,78.35,50.51,0,-8,baixo,0,0.0
CON00892,PED013334,2025-02-26,2025-02,anon_a5f565f402,LOJ0136,São Paulo,Restaurante,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,7,6,0.8571428571428571,0,1,1571,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,65.49,37.31,0,8,baixo,0,0.0
CON00987,PED018338,2025-02-26,2025-02,anon_e96c116d4e,LOJ0306,Sorocaba,Mercado,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,6,6,1.0,1,1,1544,0,0,0,,0,respondida,0,autoaprovada,aprovada,56.5,26.97,0,17,intermediario,0,0.0
