contestacao_id,pedido_id,data_pedido,cliente_id,loja_id,itens_pedido,valor_pedido,motivo,relato_cliente,foto_anexada,idade_conta_dias,contestacoes_60d,itens_contestados,evidencia_incompativel,cluster_conta,status_resposta_loja,rota_decisao,decisao_final,valor_reembolso,exposicao_confirmada
CON00508,PED005111,2025-01-04,CLI10823,LOJ0046,7,84.62,produto_avariado,O item vazou durante a entrega e não dava para consumir.,1,15,0,1,0,,respondida,autoaprovada,aprovada,32.82,0
CON00509,PED003745,2025-01-08,CLI06432,LOJ0101,6,132.05,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,1,439,3,2,0,,respondida,autoaprovada,aprovada,"94,37",0
CON00510,PED002950,2025-01-31,CLI11602,LOJ0039,2,100.22,pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,1853,0,1,0,,sem_resposta,revisao_manual,negada,0.00,0
CON00511,PED007401,07/01/2025,CLI11742,LOJ0029,6,71.64,item_faltante,Não recebi todos os itens que estavam na nota.,1,1771,0,1,0,,respondida,autoaprovada,aprovada,48.14,0
CON00512,PED002845,2025-01-12,CLI05363,LOJ0159,4,"101,38",item_faltante,Faltou um item do pedido e a loja não respondeu.,1,1614,2,4,0,,respondida,negada_ou_retirada,negada,0.00,0
CON00513,PED006663,2025-01-29,CLI14780,LOJ0113,5,95.10,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,1554,0,3,0,,respondida,autoaprovada,aprovada,73.39,0
CON00514,PED003102,2025-01-04,CLI07658,LOJ0388,2,132.32,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,306,2,1,0,,respondida,autoaprovada,aprovada,113.96,0
CON00515,PED000988,2025-01-04,CLI15470,LOJ0143,5,101.45,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,2047,1,1,0,,SEM RESPOSTA,autoaprovada,aprovada,"R$ 79,04",0
CON00516,PED002918,2025-01-22,CLI07342,LOJ0254,2,81.56,produto_avariado,O item vazou durante a entrega e não dava para consumir.,1,1932,2,2,0,GRP033,sem resposta,autoaprovada,aprovada,"50,58",1
CON00517,PED008762,07/01/2025,CLI14432,LOJ0221,2,95.19,item_faltante,Não recebi todos os itens que estavam na nota.,0,1379,1,1,0,,respondida,autoaprovada,aprovada,74.89,0
CON00518,PED004468,2025-01-12,CLI14123,LOJ0359,2,"R$ 73,29",qualidade,A comida chegou fria e com qualidade abaixo do esperado.,1,1695,0,2,0,,respondida,negada_ou_retirada,negada,0.00,0
CON00519,PED008989,2025-01-24,CLI16758,LOJ0271,7,"80,21",pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,1986,0,2,0,,SEM RESPOSTA,autoaprovada,aprovada,33.82,0
CON00520,PED005054,2025-01-15,CLI15112,LOJ0170,4,89.05,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,1441,0,1,0,GRP114,respondida,autoaprovada,aprovada,62.01,0
CON00521,PED003247,2025-01-12,CLI15554,LOJ0341,5,101.68,produto_avariado,O produto chegou danificado dentro da sacola.,1,1776,2,5,0,,respondida,autoaprovada,aprovada,86.88,0
CON00522,PED008905,2025-01-26,CLI04116,LOJ0264,7,249.93,nao_entregue,"Consta entrega concluída, porém nada foi recebido.",0,785,0,7,0,,sem_resposta,autoaprovada,aprovada,238.37,1
CON00523,PED002467,28/01/2025,CLI05671,LOJ0156,2,121.06,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,1485,0,1,1,,respondida,autoaprovada,aprovada,"88,50",1
CON00524,PED007759,2025-01-21,CLI07050,LOJ0252,7,67.44,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,235,1,3,0,,respondida,autoaprovada,aprovada,27.73,0
CON00525,PED001505,2025-01-22,CLI11395,LOJ0247,6,98.69,nao_entregue,O pedido não chegou no endereço informado.,1,1500,0,6,0,,respondida,autoaprovada,aprovada,93.57,1
CON00526,PED004674,2025-01-19,CLI13055,LOJ0116,4,"140,31",qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,146,1,2,0,,sem resposta,autoaprovada,aprovada,"R$ 102,98",0
CON00527,PED000610,2025-01-05,CLI00901,LOJ0358,4,111.59,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,863,1,1,0,,sem_resposta,autoaprovada,aprovada,68.09,0
CON00528,PED006508,2025-01-23,CLI16439,LOJ0233,4,112.52,qualidade,A qualidade não correspondeu ao que foi anunciado.,1,881,2,1,0,,SEM RESPOSTA,autoaprovada,aprovada,44.50,0
CON00529,PED004244,27/01/2025,CLI12289,LOJ0074,3,"R$ 133,60",pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,452,0,3,0,,respondida,autoaprovada,aprovada,102.31,0
CON00530,PED008056,2025-01-25,CLI03839,LOJ0360,6,88.66,PRODUTO AVARIADO,A embalagem chegou aberta e o produto estava avariado.,0,1595,2,3,0,GRP110,sem resposta,autoaprovada,aprovada,"56,51",0
CON00531,PED005892,2025-01-25,CLI11727,LOJ0051,2,107.78,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,303,0,1,0,,respondida,negada_ou_retirada,negada,0.00,0
CON00532,PED008718,2025-01-16,CLI06607,LOJ0167,5,114.61,item_faltante,Faltou um item do pedido e a loja não respondeu.,1,2197,0,4,1,,respondida,autoaprovada,aprovada,88.05,1
CON00533,PED000718,2025-01-28,CLI10097,LOJ0125,5,"125,24",produto_avariado,A embalagem chegou aberta e o produto estava avariado.,1,230,2,4,0,GRP071,respondida,autoaprovada,aprovada,117.08,0
CON00534,PED005645,2025-01-18,CLI07766,LOJ0319,3,150.71,pedido_incorreto,Entregaram outro item no lugar do que comprei.,1,875,2,1,0,GRP049,respondida,autoaprovada,aprovada,66.37,0
CON00535,PED000209,23/01/2025,CLI15512,LOJ0106,2,27.31,item_faltante,Faltou um item do pedido e a loja não respondeu.,1,176,2,1,0,,respondida,negada_ou_retirada,retirada,0.00,0
CON00536,PED006461,2025-01-24,CLI03872,LOJ0338,4,109.48,nao_entregue,O pedido não chegou no endereço informado.,1,647,3,4,0,,respondida,autoaprovada,aprovada,74.36,0
CON00537,PED004308,2025-01-12,CLI04897,LOJ0334,2,74.31,pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,691,1,1,0,,respondida,negada_ou_retirada,negada,"R$ 0,00",0
CON00538,PED004693,2025-01-04,CLI11580,LOJ0400,4,97.66,item_faltante,Faltou um item do pedido e a loja não respondeu.,1,2254,0,3,0,,respondida,autoaprovada,aprovada,68.26,0
CON00539,PED001656,2025-01-15,CLI11755,LOJ0437,3,53.16,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,1146,1,2,0,,respondida,autoaprovada,aprovada,35.00,0
CON00540,PED006980,2025-01-04,CLI03742,LOJ0214,3,"R$ 67,37",produto_avariado,O produto chegou danificado dentro da sacola.,1,271,0,1,0,,SEM RESPOSTA,autoaprovada,aprovada,41.32,0
CON00541,PED007419,19/01/2025,CLI03607,LOJ0222,5,71.21,qualidade,O produto estava com aparência ruim quando chegou.,0,352,2,2,1,,respondida,autoaprovada,aprovada,61.78,1
CON00542,PED001969,2025-01-19,CLI01658,LOJ0114,3,114.17,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",1,785,0,3,0,,respondida,autoaprovada,aprovada,94.72,0
CON00543,PED006910,2025-01-14,CLI15688,LOJ0111,3,109.67,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",1,518,0,1,0,,sem_resposta,autoaprovada,aprovada,27.55,0
CON00544,PED008607,2025-01-18,CLI01542,LOJ0343,7,184.45,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,1,1218,1,5,0,,sem resposta,revisao_manual,negada,"0,00",0
CON00545,PED006975,2025-01-25,CLI06084,LOJ0344,6,77.91,qualidade,A qualidade não correspondeu ao que foi anunciado.,0,256,0,4,0,,sem_resposta,autoaprovada,aprovada,37.37,0
CON00546,PED005249,2025-01-03,CLI07847,LOJ0176,2,53.73,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,434,1,1,0,,SEM RESPOSTA,autoaprovada,aprovada,34.99,0
CON00547,PED008554,10/01/2025,CLI10034,LOJ0095,2,"115,67",pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,1994,1,1,0,,sem resposta,autoaprovada,aprovada,96.25,0
CON00548,PED005268,2025-01-15,CLI05200,LOJ0448,2,88.32,item_faltante,Não recebi todos os itens que estavam na nota.,1,1888,2,2,0,,respondida,autoaprovada,aprovada,"R$ 26,70",0
CON00549,PED008154,2025-01-11,CLI16189,LOJ0305,5,146.88,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,1747,0,4,0,,SEM RESPOSTA,autoaprovada,aprovada,115.87,0
CON00550,PED004632,2025-01-22,CLI00301,LOJ0115,4,73.10,pedido_incorreto,Entregaram outro item no lugar do que comprei.,1,18,1,3,0,,sem_resposta,autoaprovada,aprovada,65.99,1
CON00551,PED001838,2025-01-28,CLI06624,LOJ0275,3,"R$ 140,47",pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,404,1,1,0,,sem resposta,autoaprovada,aprovada,"108,65",0
CON00552,PED004548,2025-01-11,CLI10485,LOJ0387,2,89.35,produto_avariado,O produto chegou danificado dentro da sacola.,1,2174,0,2,0,,sem_resposta,autoaprovada,aprovada,74.65,0
CON00553,PED004879,03/01/2025,CLI11266,LOJ0299,5,63.63,QUALIDADE,A qualidade não correspondeu ao que foi anunciado.,1,1234,0,5,0,,SEM RESPOSTA,autoaprovada,aprovada,43.40,0
CON00554,PED001512,2025-01-09,CLI00544,LOJ0405,4,"113,75",pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,1714,0,2,0,GRP054,respondida,autoaprovada,aprovada,76.73,0
CON00555,PED003594,2025-01-26,CLI06281,LOJ0366,7,67.68,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,878,1,6,1,,sem resposta,autoaprovada,aprovada,29.89,0
CON00556,PED004202,2025-01-02,CLI14902,LOJ0050,4,99.83,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,1663,0,1,1,,SEM RESPOSTA,autoaprovada,aprovada,61.90,0
CON00557,PED000917,2025-01-04,CLI14570,LOJ0007,3,82.03,nao_entregue,O pedido não chegou no endereço informado.,0,1018,0,2,0,,respondida,autoaprovada,aprovada,48.47,0
CON00558,PED004021,2025-01-23,CLI07685,LOJ0206,3,131.37,pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,1276,1,2,0,,sem_resposta,autoaprovada,aprovada,"108,99",0
CON00559,PED002525,02/01/2025,CLI11263,LOJ0097,4,111.09,item_faltante,Não recebi todos os itens que estavam na nota.,0,201,0,3,1,,respondida,autoaprovada,aprovada,"R$ 102,41",0
CON00560,PED008975,2025-01-18,CLI16110,LOJ0024,7,76.47,nao_entregue,O pedido não chegou no endereço informado.,1,1590,0,4,0,,respondida,autoaprovada,aprovada,72.27,0
CON00561,PED001291,2025-01-08,CLI01987,LOJ0424,6,"48,38",item_faltante,Faltou um item do pedido e a loja não respondeu.,0,1083,0,5,0,,respondida,negada_ou_retirada,retirada,0.00,0
CON00562,PED002245,2025-01-23,CLI07685,LOJ0114,7,"R$ 167,57",item_faltante,Faltou um item do pedido e a loja não respondeu.,0,960,1,3,0,,sem resposta,autoaprovada,aprovada,163.10,1
CON00563,PED001362,2025-01-08,CLI01556,LOJ0110,7,126.46,qualidade,A qualidade não correspondeu ao que foi anunciado.,1,443,0,1,0,GRP002,respondida,negada_ou_retirada,negada,0.00,0
CON00564,PED003959,2025-01-27,CLI07913,LOJ0012,7,202.45,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,512,1,7,0,,sem_resposta,autoaprovada,aprovada,177.31,0
CON00565,PED008178,07/01/2025,CLI03927,LOJ0336,6,125.10,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,1511,0,4,1,GRP059,respondida,autoaprovada,aprovada,"114,78",1
CON00566,PED008974,2025-01-16,CLI05243,LOJ0352,2,88.50,item_faltante,Não recebi todos os itens que estavam na nota.,1,1353,0,1,0,,respondida,revisao_manual,negada,0.00,0
CON00567,PED004259,2025-01-22,CLI03243,LOJ0297,2,88.17,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",1,498,1,1,0,,respondida,autoaprovada,aprovada,59.53,0
CON00568,PED003948,2025-01-21,CLI17941,LOJ0331,2,"68,10",pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,737,0,1,0,GRP038,respondida,autoaprovada,aprovada,53.72,0
CON00569,PED006881,2025-01-13,CLI11785,LOJ0013,2,70.74,pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,1844,2,1,0,,respondida,autoaprovada,aprovada,65.61,0
CON00570,PED003242,2025-01-12,CLI11599,LOJ0405,5,110.27,item_faltante,Não recebi todos os itens que estavam na nota.,0,641,0,4,0,,respondida,autoaprovada,aprovada,"R$ 80,73",1
CON00571,PED001685,01/01/2025,CLI13186,LOJ0248,2,47.16,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,2378,0,1,0,,respondida,revisao_manual,negada,0.00,0
CON00572,PED006512,2025-01-26,CLI06453,LOJ0294,2,43.65,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,2116,0,1,0,,SEM RESPOSTA,negada_ou_retirada,negada,"0,00",0
CON00573,PED004633,2025-01-17,CLI05553,LOJ0180,4,"R$ 91,77",item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,1510,0,3,1,,respondida,negada_ou_retirada,negada,0.00,0
CON00574,PED008028,2025-01-09,CLI12724,LOJ0266,2,104.77,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,1,2015,0,1,0,,sem resposta,autoaprovada,aprovada,42.97,0
CON00575,PED008399,2025-01-04,CLI07859,LOJ0044,5,"69,38",pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,1,2066,0,2,0,,SEM RESPOSTA,autoaprovada,aprovada,39.28,0
CON00576,PED002009,2025-01-30,CLI05425,LOJ0277,5,110.13,NAO ENTREGUE,"O aplicativo marcou como entregue, mas não recebi o pedido.",1,473,1,4,0,,respondida,autoaprovada,aprovada,75.40,0
CON00577,PED001346,30/01/2025,CLI09378,LOJ0076,2,53.25,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,1,1313,2,1,0,,respondida,autoaprovada,aprovada,27.59,0
CON00578,PED006277,2025-01-17,CLI15195,LOJ0084,4,133.41,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,813,2,1,0,,respondida,autoaprovada,aprovada,122.21,0
CON00579,PED000810,2025-01-13,CLI01790,LOJ0250,3,85.23,qualidade,A qualidade não correspondeu ao que foi anunciado.,1,1440,0,1,0,GRP088,respondida,revisao_manual,negada,"0,00",0
CON00580,PED000299,2025-01-31,CLI08614,LOJ0436,3,121.75,qualidade,O produto estava com aparência ruim quando chegou.,1,2355,0,1,0,GRP018,sem_resposta,autoaprovada,aprovada,105.66,0
CON00581,PED002880,2025-01-08,CLI10478,LOJ0058,2,86.80,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,2016,2,1,0,,respondida,autoaprovada,aprovada,"R$ 50,17",0
CON00582,PED006497,2025-01-18,CLI00025,LOJ0276,3,"74,59",pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,1269,1,1,0,,respondida,autoaprovada,aprovada,44.72,0
CON00583,PED007377,15/01/2025,CLI09576,LOJ0272,6,91.03,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,431,0,6,0,,respondida,autoaprovada,aprovada,49.54,0
CON00584,PED001673,2025-01-25,CLI04589,LOJ0049,5,"R$ 87,85",pedido_incorreto,Entregaram outro item no lugar do que comprei.,1,2292,1,2,0,,respondida,autoaprovada,aprovada,46.57,0
CON00585,PED004160,2025-01-15,CLI10658,LOJ0016,4,150.56,produto_avariado,O item vazou durante a entrega e não dava para consumir.,1,1281,2,1,1,,sem resposta,autoaprovada,aprovada,76.77,1
CON00586,PED000095,2025-01-08,CLI11338,LOJ0371,3,84.42,qualidade,O produto estava com aparência ruim quando chegou.,0,2340,1,2,0,GRP079,sem_resposta,autoaprovada,aprovada,"57,42",0
CON00587,PED002274,2025-01-23,CLI02720,LOJ0219,4,53.77,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,2260,1,1,0,,respondida,revisao_manual,negada,0.00,0
CON00588,PED008149,2025-01-08,CLI08379,LOJ0425,2,52.02,nao_entregue,"Consta entrega concluída, porém nada foi recebido.",0,1638,0,1,0,,SEM RESPOSTA,revisao_manual,negada,0.00,0
CON00589,PED000012,17/01/2025,CLI04374,LOJ0414,5,"77,38",qualidade,A comida chegou fria e com qualidade abaixo do esperado.,1,714,2,1,0,GRP088,respondida,revisao_manual,aprovada,49.47,0
CON00590,PED009109,2025-01-24,CLI17552,LOJ0238,3,100.96,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,332,0,1,0,,respondida,autoaprovada,aprovada,83.58,1
CON00591,PED009009,2025-01-06,CLI06513,LOJ0264,3,95.76,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,2139,0,2,0,,sem resposta,autoaprovada,aprovada,47.02,0
CON00592,PED004909,2025-01-20,CLI01770,LOJ0164,6,106.04,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,1612,1,1,0,,SEM RESPOSTA,revisao_manual,aprovada,"R$ 86,07",0
CON00593,PED003012,2025-01-21,CLI06542,LOJ0076,6,67.86,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,664,1,3,0,,respondida,autoaprovada,aprovada,"41,38",0
CON00594,PED005224,2025-01-13,CLI11574,LOJ0102,7,112.71,qualidade,A qualidade não correspondeu ao que foi anunciado.,1,2037,1,4,0,,sem_resposta,negada_ou_retirada,negada,0.00,0
CON00595,PED007148,24/01/2025,CLI13767,LOJ0274,5,"R$ 115,67",item_faltante,Não recebi todos os itens que estavam na nota.,1,1467,0,1,0,,respondida,autoaprovada,aprovada,105.60,0
CON00596,PED005024,2025-01-02,CLI03022,LOJ0171,3,"100,59",item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,661,2,2,0,,respondida,autoaprovada,aprovada,49.61,0
CON00597,PED004676,2025-01-05,CLI17745,LOJ0151,4,66.47,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,24,0,3,0,,respondida,autoaprovada,aprovada,34.85,0
CON00598,PED006175,2025-01-23,CLI05167,LOJ0304,7,58.28,item_faltante,Faltou um item do pedido e a loja não respondeu.,1,905,0,1,0,,respondida,negada_ou_retirada,retirada,0.00,0
CON00599,PED005063,2025-01-21,CLI15211,LOJ0430,7,77.29,ITEM FALTANTE,Faltou um item do pedido e a loja não respondeu.,1,2222,1,5,0,,sem resposta,autoaprovada,aprovada,57.66,0
CON00600,PED002145,2025-01-08,CLI00255,LOJ0197,5,87.56,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,1,1331,1,1,0,,sem_resposta,negada_ou_retirada,retirada,"0,00",0
CON00601,PED008962,28/01/2025,CLI13904,LOJ0026,5,172.71,produto_avariado,O item vazou durante a entrega e não dava para consumir.,1,2269,1,1,1,,SEM RESPOSTA,autoaprovada,aprovada,115.84,0
CON00602,PED001073,2025-01-04,CLI16945,LOJ0102,2,86.33,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",1,193,0,1,0,,sem resposta,negada_ou_retirada,negada,0.00,0
CON00603,PED009160,2025-01-20,CLI08735,LOJ0441,7,"91,60",produto_avariado,O item vazou durante a entrega e não dava para consumir.,1,1981,2,7,0,,SEM RESPOSTA,autoaprovada,aprovada,"R$ 59,97",0
CON00604,PED003532,2025-01-13,CLI09878,LOJ0242,6,147.90,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,1,1582,1,2,0,,sem_resposta,autoaprovada,aprovada,80.60,1
CON00605,PED006324,2025-01-31,CLI05365,LOJ0208,2,89.95,produto_avariado,O item vazou durante a entrega e não dava para consumir.,1,1332,1,2,0,GRP102,respondida,autoaprovada,aprovada,55.17,0
CON00606,PED001626,2025-01-12,CLI04890,LOJ0279,7,"R$ 114,51",item_faltante,Faltou um item do pedido e a loja não respondeu.,0,554,0,2,0,,sem resposta,autoaprovada,aprovada,52.37,0
CON00607,PED003167,03/01/2025,CLI01424,LOJ0236,5,79.65,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,1,1172,0,2,0,GRP096,respondida,revisao_manual,aprovada,"54,82",0
CON00608,PED006061,2025-01-23,CLI01240,LOJ0206,2,85.82,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,2219,1,2,0,,respondida,negada_ou_retirada,negada,0.00,0
CON00609,PED002507,2025-01-24,CLI07916,LOJ0128,7,110.19,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,1238,1,6,0,,respondida,autoaprovada,aprovada,92.28,0
CON00610,PED003124,2025-01-29,CLI05131,LOJ0309,6,"148,51",item_faltante,Não recebi todos os itens que estavam na nota.,0,2185,2,6,0,,sem_resposta,negada_ou_retirada,retirada,0.00,0
CON00611,PED007081,2025-01-18,CLI06454,LOJ0131,7,105.13,item_faltante,Não recebi todos os itens que estavam na nota.,1,1894,1,1,0,,respondida,autoaprovada,aprovada,81.34,0
CON00612,PED004501,2025-01-14,CLI17026,LOJ0315,5,76.93,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,901,2,1,0,,respondida,autoaprovada,aprovada,56.28,0
CON00613,PED006523,04/01/2025,CLI01153,LOJ0165,7,74.88,qualidade,O produto estava com aparência ruim quando chegou.,1,1570,2,3,0,,respondida,autoaprovada,aprovada,41.20,0
CON00614,PED005023,2025-01-14,CLI11314,LOJ0254,5,142.70,nao_entregue,"Consta entrega concluída, porém nada foi recebido.",1,810,2,3,0,,respondida,autoaprovada,aprovada,"R$ 115,05",0
CON00615,PED008280,2025-01-26,CLI00497,LOJ0015,4,102.57,item_faltante,Faltou um item do pedido e a loja não respondeu.,1,1666,0,1,0,,SEM RESPOSTA,autoaprovada,aprovada,88.71,0
CON00616,PED005808,2025-01-20,CLI13771,LOJ0103,4,130.46,pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,1038,0,4,0,GRP061,sem resposta,autoaprovada,aprovada,97.31,1
CON00617,PED005367,2025-01-30,CLI13278,LOJ0026,2,"R$ 115,64",item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,472,6,1,0,,respondida,autoaprovada,aprovada,30.53,0
CON00618,PED000542,2025-01-15,CLI00942,LOJ0271,5,101.37,item_faltante,Não recebi todos os itens que estavam na nota.,1,440,1,4,0,,respondida,autoaprovada,aprovada,64.14,0
CON00619,PED008000,06/01/2025,CLI17993,LOJ0260,7,66.58,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,953,1,5,0,,respondida,autoaprovada,aprovada,43.98,0
CON00620,PED007921,2025-01-25,CLI08946,LOJ0019,2,155.68,nao_entregue,"Consta entrega concluída, porém nada foi recebido.",1,1508,1,1,0,,SEM RESPOSTA,negada_ou_retirada,retirada,0.00,0
CON00621,PED002086,2025-01-28,CLI00547,LOJ0131,2,116.06,item_faltante,Faltou um item do pedido e a loja não respondeu.,1,1541,0,2,0,,sem_resposta,autoaprovada,aprovada,"94,18",0
