pedido_id,data_pedido,cliente_id,loja_id,cidade,categoria_loja,itens_pedido,valor_pedido,status_pedido
PED004758,2025-01-21,CLI07479,LOJ0388,Campinas,Restaurante,6,125.90,concluido
PED004759,25/01/2025,CLI16375,LOJ0045,Santos,Restaurante,5,158.77,concluido
PED004760,2025-01-23,CLI15031,LOJ0448,São Paulo,Mercado,1,60.92,concluido
PED004761,2025-01-11,CLI15873,LOJ0200,Campinas,Restaurante,7,"127,44",concluido
PED004762,2025-01-18,CLI05327,LOJ0141,Campinas,Restaurante,3,82.96,concluido
PED004763,2025-01-24,CLI12193,LOJ0259,Campinas,Farmácia,1,57.97,concluido
PED004764,2025-01-30,CLI12909,LOJ0218,Santos,Mercado,2,"R$ 49,90",concluido
PED004765,29/01/2025,CLI16735,LOJ0195,Campinas,Restaurante,1,40.22,concluido
PED004766,2025-01-22,CLI00945,LOJ0199,São Paulo,Farmácia,2,70.94,concluido
PED004767,2025-01-24,CLI11592,LOJ0330,Campinas,Restaurante,4,96.08,concluido
PED004768,2025-01-08,CLI03269,LOJ0217,São Paulo,Pet shop,3,"60,59",concluido
PED004769,2025-01-31,CLI13921,LOJ0220,Campinas,Restaurante,3,61.33,concluido
PED004770,2025-01-19,CLI15739,LOJ0226,CAMPINAS,Restaurante,4,115.22,concluido
PED004771,04/01/2025,CLI09795,LOJ0225,Santos,Mercado,2,65.98,concluido
PED004772,2025-01-04,CLI02480,LOJ0161,São Paulo,Restaurante,3,29.44,concluido
PED004773,2025-01-12,CLI04121,LOJ0110,Campinas,Restaurante,5,49.56,concluido
PED004774,2025-01-31,CLI06987,LOJ0411,Campinas,Restaurante,4,97.29,concluido
PED004775,2025-01-01,CLI00572,LOJ0294,São Paulo,Farmácia,3,"R$ 63,35",concluido
PED004776,2025-01-20,CLI17890,LOJ0321,São Paulo,Farmácia,1,26.09,concluido
PED004777,18/01/2025,CLI11501,LOJ0289,Santos,Restaurante,2,123.12,concluido
PED004778,2025-01-24,CLI16733,LOJ0361,Sorocaba,Mercado,1,36.54,concluido
PED004779,2025-01-21,CLI14581,LOJ0117,Campinas,Restaurante,2,48.97,concluido
PED004780,2025-01-13,CLI09942,LOJ0432,Campinas,Mercado,3,77.49,concluido
PED004781,2025-01-22,CLI16355,LOJ0088,Sorocaba,Restaurante,7,37.04,concluido
PED004782,2025-01-18,CLI05571,LOJ0415,Sorocaba,Mercado,7,"47,98",concluido
PED004783,05/01/2025,CLI02134,LOJ0210,Sorocaba,Pet shop,1,39.60,concluido
PED004784,2025-01-26,CLI11948,LOJ0153,Campinas,Restaurante,7,125.09,concluido
PED004785,2025-01-02,CLI05764,LOJ0422,Sorocaba,Restaurante,6,48.16,concluido
PED004786,2025-01-03,CLI12027,LOJ0187,São Paulo,Mercado,2,"R$ 111,31",concluido
PED004787,2025-01-15,CLI03849,LOJ0055,São Paulo,Restaurante,6,42.96,concluido
PED004788,2025-01-24,CLI02384,LOJ0351,Campinas,Restaurante,7,171.30,concluido
PED004789,27/01/2025,CLI09683,LOJ0095,SÃO PAULO,Restaurante,2,"98,62",concluido
PED004790,2025-01-03,CLI12792,LOJ0196,Santos,Restaurante,6,126.07,concluido
PED004791,2025-01-29,CLI05965,LOJ0403,São Paulo,Restaurante,6,122.71,concluido
PED004792,2025-01-20,CLI08461,LOJ0414,Santos,Mercado,1,59.50,concluido
PED004793,2025-01-14,CLI05693,LOJ0416,Sorocaba,Restaurante,7,42.51,concluido
PED004794,2025-01-30,CLI04921,LOJ0370,São Paulo,Farmácia,7,101.48,concluido
PED004795,14/01/2025,CLI04356,LOJ0354,São Paulo,Mercado,3,135.44,concluido
PED004796,2025-01-24,CLI05634,LOJ0347,Campinas,Farmácia,7,"76,62",concluido
PED004797,2025-01-15,CLI12418,LOJ0115,Sorocaba,Farmácia,4,"R$ 83,17",concluido
PED004798,2025-01-11,CLI06463,LOJ0310,São Paulo,Mercado,4,83.68,concluido
PED004799,2025-01-13,CLI01489,LOJ0374,Santos,Restaurante,3,39.53,concluido
PED004800,2025-01-06,CLI02193,LOJ0075,Campinas,Pet shop,2,45.89,concluido
PED004801,29/01/2025,CLI07070,LOJ0012,Campinas,Restaurante,7,63.24,concluido
PED004802,2025-01-29,CLI00326,LOJ0285,São Paulo,Mercado,3,87.64,concluido
PED004803,2025-01-31,CLI14890,LOJ0066,São Paulo,Restaurante,6,"65,16",concluido
PED004804,2025-01-31,CLI03772,LOJ0243,Campinas,Restaurante,5,92.95,concluido
PED004805,2025-01-31,CLI08046,LOJ0288,São Paulo,Restaurante,5,131.21,concluido
PED004806,2025-01-24,CLI08208,LOJ0151,Santos,Mercado,7,82.18,concluido
PED004807,07/01/2025,CLI01859,LOJ0375,Campinas,Mercado,6,102.66,concluido
PED004808,2025-01-07,CLI09620,LOJ0404,CAMPINAS,Farmácia,2,"R$ 51,43",concluido
PED004809,2025-01-26,CLI11245,LOJ0144,Campinas,Mercado,1,80.50,concluido
PED004810,2025-01-14,CLI05216,LOJ0257,Campinas,Mercado,4,"57,53",concluido
PED004811,2025-01-02,CLI05814,LOJ0288,Campinas,Mercado,3,66.02,concluido
PED004812,2025-01-03,CLI00016,LOJ0001,São Paulo,Mercado,2,115.62,concluido
PED004813,06/01/2025,CLI00780,LOJ0247,São Paulo,Restaurante,6,84.80,concluido
PED004814,2025-01-30,CLI10495,LOJ0164,Sorocaba,Restaurante,3,35.49,concluido
PED004815,2025-01-05,CLI06595,LOJ0160,Santos,Restaurante,4,67.07,concluido
PED004816,2025-01-06,CLI10472,LOJ0153,São Paulo,Restaurante,5,59.08,concluido
PED004817,2025-01-21,CLI15417,LOJ0127,Santos,Pet shop,2,"186,25",concluido
PED004818,2025-01-23,CLI10140,LOJ0080,Campinas,Pet shop,7,55.88,concluido
PED004819,02/01/2025,CLI07056,LOJ0227,São Paulo,Restaurante,3,"R$ 53,89",concluido
PED004820,2025-01-13,CLI01053,LOJ0159,Sorocaba,Restaurante,5,81.68,concluido
PED004821,2025-01-31,CLI07471,LOJ0119,Campinas,Restaurante,5,69.96,concluido
PED004822,2025-01-14,CLI04317,LOJ0357,São Paulo,Farmácia,2,44.89,concluido
PED004823,2025-01-14,CLI01975,LOJ0019,Sorocaba,Restaurante,3,82.06,concluido
PED004824,2025-01-01,CLI07215,LOJ0434,Campinas,Mercado,5,"41,26",concluido
PED004825,13/01/2025,CLI09514,LOJ0031,Campinas,Mercado,6,119.22,concluido
PED004826,2025-01-18,CLI16934,LOJ0392,Campinas,Restaurante,3,33.59,concluido
PED004827,2025-01-10,CLI06178,LOJ0339,SOROCABA,Mercado,6,42.38,concluido
PED004828,2025-01-16,CLI02300,LOJ0349,Santos,Restaurante,7,62.57,concluido
PED004829,2025-01-22,CLI01169,LOJ0231,Campinas,Restaurante,7,123.85,concluido
PED004830,2025-01-31,CLI02388,LOJ0296,Santos,Restaurante,5,"R$ 130,85",concluido
PED004831,11/01/2025,CLI07310,LOJ0178,Sorocaba,Pet shop,3,"81,17",concluido
PED004832,2025-01-26,CLI09267,LOJ0039,São Paulo,Restaurante,2,42.56,concluido
PED004833,2025-01-10,CLI14478,LOJ0129,São Paulo,Restaurante,5,57.68,concluido
PED004834,2025-01-29,CLI16628,LOJ0222,São Paulo,Restaurante,4,103.55,concluido
PED004835,2025-01-27,CLI04285,LOJ0290,São Paulo,Pet shop,7,77.41,concluido
PED004836,2025-01-22,CLI10647,LOJ0126,Campinas,Restaurante,5,46.27,concluido
PED004837,14/01/2025,CLI02127,LOJ0093,São Paulo,Restaurante,6,119.01,concluido
PED004838,2025-01-29,CLI12425,LOJ0231,Campinas,Restaurante,5,"36,71",concluido
PED004839,2025-01-12,CLI02303,LOJ0127,Sorocaba,Mercado,7,65.01,concluido
PED004840,2025-01-12,CLI00861,LOJ0121,Campinas,Restaurante,4,49.28,concluido
PED004841,2025-01-08,CLI00997,LOJ0121,Campinas,Restaurante,4,"R$ 71,06",concluido
PED004842,2025-01-14,CLI14351,LOJ0125,São Paulo,Restaurante,1,84.51,concluido
PED004843,09/01/2025,CLI07979,LOJ0334,Sorocaba,Restaurante,3,74.52,concluido
PED004844,2025-01-25,CLI02849,LOJ0173,São Paulo,Restaurante,6,83.23,concluido
PED004845,2025-01-18,CLI11432,LOJ0120,Santos,Restaurante,1,"103,56",concluido
PED004846,2025-01-15,CLI15315,LOJ0096,SANTOS,Mercado,4,31.26,concluido
PED004847,2025-01-01,CLI16872,LOJ0025,Sorocaba,Pet shop,6,55.58,concluido
PED004848,2025-01-28,CLI17082,LOJ0296,São Paulo,Restaurante,1,76.21,concluido
PED004849,26/01/2025,CLI07595,LOJ0015,Sorocaba,Mercado,5,51.11,concluido
PED004850,2025-01-12,CLI12279,LOJ0234,São Paulo,Restaurante,6,75.59,concluido
PED004851,2025-01-12,CLI07222,LOJ0385,São Paulo,Restaurante,6,77.06,concluido
PED004852,2025-01-08,CLI01228,LOJ0163,Campinas,Restaurante,6,"R$ 112,48",concluido
PED004853,2025-01-05,CLI12278,LOJ0429,Campinas,Restaurante,4,66.81,concluido
PED004854,2025-01-10,CLI14142,LOJ0354,São Paulo,Restaurante,3,114.14,concluido
PED004855,14/01/2025,CLI13768,LOJ0202,Santos,Farmácia,4,120.24,concluido
PED004856,2025-01-26,CLI10425,LOJ0045,Santos,Restaurante,4,187.76,concluido
PED004857,2025-01-27,CLI03611,LOJ0122,São Paulo,Mercado,6,69.53,concluido
PED004858,2025-01-14,CLI09723,LOJ0436,Campinas,Restaurante,3,75.70,concluido
PED004859,2025-01-22,CLI05884,LOJ0240,Santos,Mercado,4,"100,84",concluido
PED004860,2025-01-26,CLI01238,LOJ0108,São Paulo,Restaurante,4,87.30,concluido
PED004861,08/01/2025,CLI17527,LOJ0439,Campinas,Restaurante,3,103.60,concluido
PED004862,2025-01-27,CLI09719,LOJ0304,Santos,Pet shop,3,105.60,concluido
PED004863,2025-01-30,CLI01983,LOJ0280,São Paulo,Restaurante,4,"R$ 70,23",concluido
PED004864,2025-01-07,CLI05947,LOJ0192,Santos,Restaurante,2,56.95,concluido
PED004865,2025-01-15,CLI05433,LOJ0016,SÃO PAULO,Mercado,7,80.58,concluido
PED004866,2025-01-15,CLI02570,LOJ0129,Campinas,Mercado,3,"68,04",concluido
PED004867,08/01/2025,CLI15237,LOJ0130,Campinas,Mercado,7,167.29,concluido
PED004868,2025-01-31,CLI09285,LOJ0202,Sorocaba,Restaurante,2,154.99,concluido
PED004869,2025-01-16,CLI14080,LOJ0197,São Paulo,Mercado,4,118.83,concluido
PED004870,2025-01-28,CLI02845,LOJ0182,Campinas,Restaurante,6,111.71,concluido
PED004871,2025-01-13,CLI02678,LOJ0195,Sorocaba,Restaurante,1,39.40,concluido
PED004872,2025-01-07,CLI05339,LOJ0250,Campinas,Pet shop,5,118.90,concluido
PED004873,18/01/2025,CLI01960,LOJ0382,São Paulo,Restaurante,6,"90,18",concluido
PED004874,2025-01-25,CLI07915,LOJ0440,Campinas,Restaurante,2,"R$ 82,62",concluido
PED004875,2025-01-19,CLI05013,LOJ0204,Campinas,Restaurante,4,83.24,concluido
PED004876,2025-01-06,CLI00327,LOJ0348,Campinas,Restaurante,2,95.20,concluido
PED004877,2025-01-29,CLI04295,LOJ0222,Santos,Restaurante,7,50.37,concluido
PED004878,2025-01-13,CLI12428,LOJ0075,Sorocaba,Restaurante,3,77.25,concluido
PED004879,03/01/2025,CLI11266,LOJ0299,Campinas,Restaurante,5,63.63,concluido
PED004880,2025-01-01,CLI05736,LOJ0278,Sorocaba,Mercado,3,"89,98",concluido
PED004881,2025-01-29,CLI07830,LOJ0095,Sorocaba,Restaurante,7,97.31,concluido
PED004882,2025-01-23,CLI10622,LOJ0304,Santos,Restaurante,6,64.26,concluido
PED004883,2025-01-29,CLI12808,LOJ0235,Campinas,Restaurante,5,101.20,concluido
PED004884,2025-01-07,CLI14794,LOJ0124,CAMPINAS,Restaurante,5,60.63,concluido
PED004885,20/01/2025,CLI14127,LOJ0014,São Paulo,Restaurante,3,"R$ 133,15",concluido
PED004886,2025-01-05,CLI15219,LOJ0318,Sorocaba,Mercado,3,53.15,concluido
PED004887,2025-01-24,CLI17148,LOJ0227,São Paulo,Restaurante,5,"86,40",concluido
PED004888,2025-01-19,CLI01812,LOJ0111,Campinas,Restaurante,5,71.11,concluido
PED004889,2025-01-12,CLI04688,LOJ0035,São Paulo,Mercado,5,57.73,concluido
PED004890,2025-01-01,CLI04367,LOJ0111,Santos,Restaurante,7,48.27,concluido
PED004891,08/01/2025,CLI07118,LOJ0391,Campinas,Pet shop,1,62.38,concluido
PED004892,2025-01-15,CLI09556,LOJ0314,São Paulo,Restaurante,2,90.26,concluido
PED004893,2025-01-03,CLI07029,LOJ0249,Santos,Restaurante,2,39.53,concluido
PED004894,2025-01-31,CLI04084,LOJ0422,Campinas,Farmácia,7,"93,19",concluido
PED004895,2025-01-29,CLI10346,LOJ0076,São Paulo,Pet shop,1,54.21,concluido
PED004896,2025-01-02,CLI06297,LOJ0311,Campinas,Farmácia,2,"R$ 38,11",concluido
PED004897,22/01/2025,CLI01361,LOJ0226,Santos,Restaurante,4,108.55,concluido
PED004898,2025-01-08,CLI16862,LOJ0238,São Paulo,Farmácia,7,92.78,concluido
PED004899,2025-01-27,CLI16809,LOJ0237,São Paulo,Restaurante,3,45.16,concluido
PED004900,2025-01-08,CLI11819,LOJ0389,Sorocaba,Mercado,2,89.23,concluido
PED004901,2025-01-22,CLI16481,LOJ0168,São Paulo,Restaurante,2,"60,82",concluido
PED004902,2025-01-28,CLI04395,LOJ0408,Sorocaba,Mercado,3,108.04,concluido
PED004903,01/01/2025,CLI11040,LOJ0028,SÃO PAULO,Restaurante,2,73.38,concluido
PED004904,2025-01-12,CLI17330,LOJ0338,Campinas,Restaurante,4,162.49,concluido
PED004905,2025-01-27,CLI14862,LOJ0384,São Paulo,Farmácia,6,84.43,concluido
PED004906,2025-01-09,CLI12102,LOJ0177,São Paulo,Restaurante,6,52.53,concluido
PED004907,2025-01-26,CLI04724,LOJ0078,São Paulo,Restaurante,3,"R$ 83,83",concluido
PED004908,2025-01-17,CLI09379,LOJ0354,Campinas,Restaurante,5,"63,92",concluido
PED004909,20/01/2025,CLI01770,LOJ0164,Sorocaba,Restaurante,6,106.04,concluido
PED004910,2025-01-30,CLI01975,LOJ0073,Campinas,Mercado,1,62.58,concluido
PED004911,2025-01-23,CLI03111,LOJ0294,Campinas,Restaurante,4,30.50,concluido
PED004912,2025-01-20,CLI16244,LOJ0182,Campinas,Restaurante,6,67.17,concluido
PED004913,2025-01-05,CLI16495,LOJ0060,São Paulo,Restaurante,1,145.02,concluido
PED004914,2025-01-10,CLI07071,LOJ0154,Sorocaba,Restaurante,2,61.53,concluido
PED004915,28/01/2025,CLI10724,LOJ0252,Santos,Restaurante,2,"69,12",concluido
PED004916,2025-01-10,CLI06259,LOJ0169,Sorocaba,Mercado,5,100.02,concluido
PED004917,2025-01-10,CLI13241,LOJ0319,Campinas,Restaurante,3,48.28,concluido
PED004918,2025-01-10,CLI14426,LOJ0209,São Paulo,Restaurante,4,"R$ 98,70",concluido
PED004919,2025-01-01,CLI07875,LOJ0407,São Paulo,Restaurante,1,104.05,concluido
PED004920,2025-01-31,CLI08048,LOJ0095,São Paulo,Farmácia,6,85.12,concluido
PED004921,28/01/2025,CLI11851,LOJ0309,Sorocaba,Restaurante,3,90.80,concluido
PED004922,2025-01-05,CLI14192,LOJ0134,CAMPINAS,Restaurante,4,"117,93",concluido
PED004923,2025-01-24,CLI03770,LOJ0206,Campinas,Restaurante,5,50.02,concluido
PED004924,2025-01-15,CLI06439,LOJ0120,Sorocaba,Restaurante,6,48.52,concluido
PED004925,2025-01-18,CLI01477,LOJ0066,Campinas,Mercado,5,166.19,concluido
PED004926,2025-01-02,CLI01445,LOJ0334,Sorocaba,Restaurante,4,90.28,concluido
PED004927,23/01/2025,CLI01172,LOJ0265,Campinas,Mercado,4,110.54,concluido
PED004928,2025-01-03,CLI03050,LOJ0115,Santos,Restaurante,6,34.92,concluido
PED004929,2025-01-10,CLI09844,LOJ0275,Santos,Restaurante,7,"R$ 90,65",concluido
PED004930,2025-01-15,CLI15117,LOJ0416,Sorocaba,Mercado,1,74.99,concluido
PED004931,2025-01-31,CLI14998,LOJ0301,Santos,Restaurante,7,112.96,concluido
PED004932,2025-01-19,CLI14208,LOJ0056,São Paulo,Restaurante,2,80.38,concluido
PED004933,30/01/2025,CLI02894,LOJ0379,Campinas,Restaurante,6,138.30,concluido
PED004934,2025-01-30,CLI04497,LOJ0212,Santos,Restaurante,1,45.94,concluido
PED004935,2025-01-04,CLI17466,LOJ0230,Sorocaba,Mercado,6,78.33,concluido
PED004936,2025-01-31,CLI04766,LOJ0103,Campinas,Farmácia,1,"70,35",concluido
PED004937,2025-01-02,CLI09716,LOJ0277,Campinas,Restaurante,3,61.76,concluido
PED004938,2025-01-25,CLI11972,LOJ0139,Santos,Restaurante,6,100.01,concluido
PED004939,02/01/2025,CLI03432,LOJ0146,Campinas,Restaurante,7,56.33,concluido
PED004940,2025-01-20,CLI00126,LOJ0101,São Paulo,Restaurante,6,"R$ 84,00",concluido
PED004941,2025-01-30,CLI07816,LOJ0309,SÃO PAULO,Restaurante,3,69.08,concluido
PED004942,2025-01-18,CLI17929,LOJ0237,São Paulo,Restaurante,5,37.37,concluido
PED004943,2025-01-29,CLI09368,LOJ0071,Campinas,Restaurante,1,"65,46",concluido
PED004944,2025-01-18,CLI12968,LOJ0292,Campinas,Restaurante,1,58.74,concluido
PED004945,23/01/2025,CLI13043,LOJ0282,Campinas,Restaurante,7,50.43,concluido
PED004946,2025-01-13,CLI05695,LOJ0139,São Paulo,Restaurante,7,69.22,concluido
PED004947,2025-01-22,CLI11186,LOJ0221,São Paulo,Mercado,3,104.03,concluido
PED004948,2025-01-25,CLI08640,LOJ0017,Santos,Restaurante,3,40.82,concluido
PED004949,2025-01-14,CLI01519,LOJ0440,Santos,Restaurante,4,110.93,concluido
PED004950,2025-01-13,CLI15033,LOJ0336,Campinas,Mercado,7,"76,23",concluido
PED004951,03/01/2025,CLI02693,LOJ0419,Campinas,Restaurante,7,"R$ 87,57",concluido
PED004952,2025-01-23,CLI13757,LOJ0119,Campinas,Restaurante,6,30.58,concluido
PED004953,2025-01-15,CLI15793,LOJ0051,Sorocaba,Restaurante,2,31.03,concluido
PED004954,2025-01-19,CLI16256,LOJ0308,São Paulo,Mercado,7,62.10,concluido
PED004955,2025-01-19,CLI10694,LOJ0058,São Paulo,Mercado,2,34.73,concluido
PED004956,2025-01-20,CLI14722,LOJ0160,São Paulo,Restaurante,7,52.91,concluido
PED004957,08/01/2025,CLI14405,LOJ0191,São Paulo,Restaurante,6,"86,25",concluido
PED004958,2025-01-07,CLI14194,LOJ0385,São Paulo,Restaurante,4,46.36,concluido
PED004959,2025-01-17,CLI02274,LOJ0341,Sorocaba,Restaurante,5,87.57,concluido
PED004960,2025-01-03,CLI13882,LOJ0371,SOROCABA,Mercado,5,67.85,concluido
PED004961,2025-01-13,CLI17544,LOJ0207,São Paulo,Restaurante,6,107.57,concluido
PED004962,2025-01-08,CLI07857,LOJ0324,Sorocaba,Restaurante,4,"R$ 69,87",concluido
PED004963,09/01/2025,CLI01408,LOJ0099,Sorocaba,Farmácia,5,67.98,concluido
PED004964,2025-01-30,CLI16843,LOJ0328,Santos,Restaurante,2,"57,71",concluido
PED004965,2025-01-05,CLI16135,LOJ0107,Campinas,Restaurante,2,81.91,concluido
PED004966,2025-01-02,CLI11360,LOJ0258,Sorocaba,Restaurante,3,83.16,concluido
PED004967,2025-01-15,CLI17814,LOJ0043,Sorocaba,Restaurante,1,43.90,concluido
PED004968,2025-01-07,CLI11269,LOJ0098,Campinas,Restaurante,1,69.01,concluido
PED004969,15/01/2025,CLI14434,LOJ0035,São Paulo,Restaurante,4,101.89,concluido
PED004970,2025-01-11,CLI09804,LOJ0010,Campinas,Restaurante,1,98.07,concluido
PED004971,2025-01-04,CLI00533,LOJ0134,Campinas,Restaurante,3,"85,66",concluido
PED004972,2025-01-13,CLI10643,LOJ0278,Campinas,Restaurante,1,122.39,concluido
PED004973,2025-01-26,CLI12848,LOJ0082,São Paulo,Restaurante,3,"R$ 98,77",concluido
PED004974,2025-01-26,CLI01836,LOJ0276,Campinas,Farmácia,5,115.73,concluido
PED004975,27/01/2025,CLI03081,LOJ0235,Sorocaba,Restaurante,4,63.90,concluido
PED004976,2025-01-13,CLI08125,LOJ0336,Campinas,Mercado,1,64.70,concluido
PED004977,2025-01-10,CLI11124,LOJ0407,Campinas,Pet shop,2,61.45,concluido
PED004978,2025-01-21,CLI17593,LOJ0228,São Paulo,Restaurante,1,"105,72",concluido
PED004979,2025-01-02,CLI08105,LOJ0224,CAMPINAS,Restaurante,6,58.22,concluido
PED004980,2025-01-24,CLI11100,LOJ0275,Campinas,Pet shop,7,104.19,concluido
PED004981,13/01/2025,CLI07745,LOJ0170,Campinas,Mercado,2,56.63,concluido
PED004982,2025-01-12,CLI06137,LOJ0283,Campinas,Restaurante,6,99.59,concluido
PED004983,2025-01-06,CLI10501,LOJ0445,São Paulo,Restaurante,1,33.13,concluido
PED004984,2025-01-08,CLI14646,LOJ0129,Campinas,Mercado,2,"R$ 28,02",concluido
PED004985,2025-01-31,CLI17711,LOJ0008,Santos,Mercado,3,"64,85",concluido
PED004986,2025-01-06,CLI02418,LOJ0405,Campinas,Restaurante,5,79.54,concluido
PED004987,23/01/2025,CLI15530,LOJ0052,Campinas,Restaurante,5,61.40,concluido
PED004988,2025-01-26,CLI06169,LOJ0277,Campinas,Restaurante,5,74.35,concluido
PED004989,2025-01-05,CLI13142,LOJ0196,São Paulo,Mercado,2,132.97,concluido
PED004990,2025-01-17,CLI05870,LOJ0048,Sorocaba,Restaurante,4,72.41,concluido
PED004991,2025-01-03,CLI10241,LOJ0125,Santos,Restaurante,7,43.76,concluido
PED004992,2025-01-27,CLI03387,LOJ0036,Sorocaba,Pet shop,1,"65,35",concluido
PED004993,27/01/2025,CLI01584,LOJ0171,Sorocaba,Restaurante,2,83.65,concluido
PED004994,2025-01-09,CLI03772,LOJ0081,São Paulo,Restaurante,5,49.57,concluido
PED004995,2025-01-04,CLI03034,LOJ0422,Sorocaba,Restaurante,1,"R$ 99,44",concluido
PED004996,2025-01-24,CLI08410,LOJ0026,Sorocaba,Mercado,5,111.88,concluido
PED004997,2025-01-31,CLI12739,LOJ0208,Campinas,Restaurante,3,80.14,concluido
PED004998,2025-01-31,CLI11064,LOJ0133,CAMPINAS,Mercado,5,64.72,concluido
PED004999,07/01/2025,CLI01961,LOJ0132,Campinas,Restaurante,7,"81,61",concluido
PED005000,2025-01-10,CLI10880,LOJ0010,São Paulo,Farmácia,4,65.86,concluido
PED005001,2025-01-13,CLI07490,LOJ0318,Campinas,Farmácia,1,39.62,concluido
PED005002,2025-01-30,CLI10336,LOJ0328,Campinas,Restaurante,2,61.45,concluido
PED005003,2025-01-18,CLI13999,LOJ0068,Campinas,Restaurante,7,45.88,concluido
PED005004,2025-01-12,CLI07808,LOJ0191,Campinas,Restaurante,4,95.65,concluido
PED005005,01/01/2025,CLI00779,LOJ0446,Campinas,Restaurante,7,50.11,concluido
PED005006,2025-01-17,CLI12358,LOJ0163,Santos,Restaurante,7,"R$ 96,03",concluido
PED005007,2025-01-28,CLI04924,LOJ0229,Campinas,Mercado,4,105.00,concluido
PED005008,2025-01-17,CLI17111,LOJ0278,São Paulo,Mercado,3,82.83,concluido
PED005009,2025-01-26,CLI01201,LOJ0067,Campinas,Restaurante,1,105.58,concluido
PED005010,2025-01-30,CLI13986,LOJ0287,Campinas,Pet shop,4,93.92,concluido
PED005011,05/01/2025,CLI08201,LOJ0161,Campinas,Farmácia,1,108.88,concluido
PED005012,2025-01-02,CLI05711,LOJ0101,São Paulo,Restaurante,4,61.26,concluido
PED005013,2025-01-05,CLI17746,LOJ0441,São Paulo,Restaurante,3,"54,36",concluido
PED005014,2025-01-29,CLI08634,LOJ0422,Campinas,Mercado,2,73.92,concluido
PED005015,2025-01-12,CLI17132,LOJ0323,Campinas,Mercado,5,79.36,concluido
PED005016,2025-01-09,CLI10585,LOJ0011,Santos,Restaurante,5,46.07,concluido
PED005017,07/01/2025,CLI09839,LOJ0333,SÃO PAULO,Restaurante,1,"R$ 87,84",concluido
PED005018,2025-01-02,CLI02009,LOJ0104,Santos,Farmácia,1,32.20,concluido
PED005019,2025-01-25,CLI05011,LOJ0384,São Paulo,Restaurante,6,80.06,concluido
PED005020,2025-01-28,CLI00238,LOJ0375,Campinas,Restaurante,1,"65,96",concluido
PED005021,2025-01-26,CLI02509,LOJ0043,Campinas,Mercado,2,45.97,concluido
PED005022,2025-01-25,CLI12315,LOJ0196,São Paulo,Restaurante,2,79.32,concluido
PED005023,14/01/2025,CLI11314,LOJ0254,Campinas,Restaurante,5,142.70,concluido
PED005024,2025-01-02,CLI03022,LOJ0171,Campinas,Farmácia,3,100.59,concluido
PED005025,2025-01-26,CLI01004,LOJ0449,Santos,Restaurante,3,67.96,concluido
PED005026,2025-01-18,CLI07630,LOJ0348,Sorocaba,Restaurante,3,107.36,concluido
PED005027,2025-01-21,CLI00541,LOJ0001,Campinas,Restaurante,7,"63,26",concluido
PED005028,2025-01-15,CLI00183,LOJ0044,Sorocaba,Restaurante,4,"R$ 75,30",concluido
PED005029,16/01/2025,CLI06131,LOJ0337,Sorocaba,Mercado,3,48.18,concluido
PED005030,2025-01-29,CLI05111,LOJ0413,Campinas,Restaurante,3,49.01,concluido
PED005031,2025-01-09,CLI01644,LOJ0345,Campinas,Restaurante,2,56.29,concluido
PED005032,2025-01-16,CLI01695,LOJ0372,São Paulo,Restaurante,1,79.28,concluido
PED005033,2025-01-14,CLI05085,LOJ0171,São Paulo,Restaurante,4,95.20,concluido
PED005034,2025-01-10,CLI02601,LOJ0003,Campinas,Restaurante,5,"58,20",concluido
PED005035,13/01/2025,CLI09602,LOJ0424,Sorocaba,Restaurante,2,58.62,concluido
PED005036,2025-01-06,CLI12197,LOJ0165,SÃO PAULO,Mercado,1,58.92,concluido
PED005037,2025-01-10,CLI05102,LOJ0224,São Paulo,Mercado,4,76.86,concluido
PED005038,2025-01-28,CLI09400,LOJ0370,São Paulo,Mercado,7,58.86,concluido
PED005039,2025-01-29,CLI12701,LOJ0219,São Paulo,Restaurante,7,"R$ 57,21",concluido
PED005040,2025-01-27,CLI12795,LOJ0075,Santos,Restaurante,2,61.95,concluido
PED005041,03/01/2025,CLI10079,LOJ0009,Campinas,Restaurante,4,"104,42",concluido
PED005042,2025-01-29,CLI00569,LOJ0044,Campinas,Farmácia,6,86.93,concluido
PED005043,2025-01-17,CLI11395,LOJ0418,Sorocaba,Restaurante,1,131.11,concluido
PED005044,2025-01-25,CLI06697,LOJ0300,Sorocaba,Restaurante,1,81.21,concluido
